InvoiceNo,CustomerID,OrderDate,Revenue,OrderMonth,FirstOrder,IsNew
541203,13090,2011-01-14 12:21:00,302.76,2011-01-01,2010-12-02 07:48:00,False
541204,14175,2011-01-14 12:22:00,322.58,2011-01-01,2011-01-14 12:22:00,True
541205,18106,2011-01-14 12:23:00,430.7,2011-01-01,2011-01-14 12:23:00,True
541206,14646,2011-01-14 12:24:00,10389.06,2011-01-01,2010-12-20 10:09:00,False
541207,17685,2011-01-14 12:27:00,361.5,2011-01-01,2010-12-02 14:42:00,False
541208,15159,2011-01-14 12:29:00,272.64,2011-01-01,2010-12-13 15:44:00,False
541213,15033,2011-01-14 13:28:00,570.07,2011-01-01,2011-01-14 13:28:00,True
541214,15570,2011-01-14 13:41:00,487.70000000000005,2011-01-01,2010-12-05 12:57:00,False
541215,14329,2011-01-14 13:42:00,1547.58,2011-01-01,2011-01-14 13:42:00,True
541216,15311,2011-01-14 13:52:00,416.54,2011-01-01,2010-12-01 09:41:00,False
541217,17402,2011-01-14 13:59:00,111.9,2011-01-01,2010-12-05 13:53:00,False
541218,16638,2011-01-14 14:02:00,142.82,2011-01-01,2010-12-06 10:19:00,False
541220,14156,2011-01-14 14:11:00,16774.72,2011-01-01,2010-12-03 11:48:00,False
541223,17954,2011-01-14 14:39:00,254.54,2011-01-01,2010-12-03 14:18:00,False
541224,12474,2011-01-14 14:45:00,201.9,2011-01-01,2011-01-14 10:06:00,False
541225,14099,2011-01-14 14:47:00,234.62,2011-01-01,2010-12-20 11:14:00,False
541226,15854,2011-01-14 15:04:00,214.20000000000002,2011-01-01,2010-12-13 11:47:00,False
541227,16839,2011-01-14 15:29:00,349.2,2011-01-01,2010-12-05 11:15:00,False
541228,15290,2011-01-14 16:29:00,45.0,2011-01-01,2010-12-15 16:03:00,False
541236,17961,2011-01-14 17:16:00,3.35,2011-01-01,2010-12-02 19:18:00,False
541238,16746,2011-01-16 10:42:00,391.1,2011-01-01,2010-12-16 11:43:00,False
541239,16401,2011-01-16 10:56:00,487.9,2011-01-01,2011-01-16 10:56:00,True
541240,16206,2011-01-16 11:07:00,161.3,2011-01-01,2011-01-16 11:07:00,True
541241,13782,2011-01-16 11:08:00,191.94,2011-01-01,2011-01-16 11:08:00,True
541242,12924,2011-01-16 11:49:00,58.190000000000005,2011-01-01,2011-01-16 11:49:00,True
541243,16593,2011-01-16 12:11:00,69.6,2011-01-01,2011-01-16 12:11:00,True
541244,15535,2011-01-16 12:35:00,270.34000000000003,2011-01-01,2011-01-16 12:35:00,True
541246,15535,2011-01-16 12:41:00,22.200000000000003,2011-01-01,2011-01-16 12:35:00,False
541247,12989,2011-01-16 12:44:00,810.0,2011-01-01,2010-12-10 13:24:00,False
541248,12748,2011-01-16 13:04:00,8.52,2011-01-01,2010-12-01 12:48:00,False
541249,13700,2011-01-16 13:18:00,120.72999999999999,2011-01-01,2011-01-16 13:18:00,True
541250,13700,2011-01-16 13:19:00,35.28,2011-01-01,2011-01-16 13:18:00,False
541251,15046,2011-01-16 13:25:00,258.25,2011-01-01,2011-01-05 15:30:00,False
541252,13064,2011-01-16 13:41:00,203.3,2011-01-01,2011-01-16 13:41:00,True
541253,17841,2011-01-16 13:51:00,277.39,2011-01-01,2010-12-01 14:41:00,False
541255,17841,2011-01-16 13:54:00,4.25,2011-01-01,2010-12-01 14:41:00,False
541256,13048,2011-01-16 14:36:00,477.61,2011-01-01,2011-01-16 14:36:00,True
541258,13634,2011-01-16 15:30:00,362.0,2011-01-01,2011-01-16 15:30:00,True
541259,14404,2011-01-16 15:38:00,282.6,2011-01-01,2010-12-05 16:00:00,False
541260,16059,2011-01-16 15:44:00,145.0,2011-01-01,2010-12-07 10:36:00,False
541262,18069,2011-01-16 15:50:00,297.66,2011-01-01,2011-01-16 15:50:00,True
541263,16843,2011-01-16 16:10:00,759.0600000000001,2011-01-01,2011-01-16 16:10:00,True
541264,17064,2011-01-16 16:10:00,147.85,2011-01-01,2011-01-16 16:10:00,True
541265,17609,2011-01-16 16:23:00,430.04,2011-01-01,2011-01-16 16:23:00,True
541266,15673,2011-01-16 16:25:00,969.95,2011-01-01,2011-01-16 16:25:00,True
541267,12779,2011-01-17 10:37:00,613.22,2011-01-01,2010-12-03 13:40:00,False
541268,12872,2011-01-17 10:52:00,221.44,2011-01-01,2010-12-09 14:44:00,False
541269,12626,2011-01-17 11:01:00,1096.0,2011-01-01,2011-01-17 11:01:00,True
541270,14976,2011-01-17 11:09:00,155.95,2011-01-01,2011-01-17 11:09:00,True
541271,12388,2011-01-17 11:12:00,431.3,2011-01-01,2011-01-17 11:12:00,True
541272,13527,2011-01-17 11:17:00,110.45,2011-01-01,2011-01-17 11:17:00,True
541273,13155,2011-01-17 11:21:00,189.5,2011-01-01,2010-12-06 12:44:00,False
541274,15696,2011-01-17 11:24:00,493.45,2011-01-01,2011-01-17 11:24:00,True
541275,14176,2011-01-17 11:28:00,121.20000000000002,2011-01-01,2010-12-07 11:45:00,False
541276,15316,2011-01-17 11:34:00,165.0,2011-01-01,2011-01-17 11:34:00,True
541277,12673,2011-01-17 11:46:00,220.9,2011-01-01,2011-01-17 11:46:00,True
541278,14135,2011-01-17 11:53:00,167.4,2011-01-01,2010-12-02 10:27:00,False
541279,18223,2011-01-17 11:55:00,635.8,2011-01-01,2010-12-16 16:42:00,False
541280,15296,2011-01-17 11:57:00,1199.33,2011-01-01,2011-01-17 11:57:00,True
541281,17988,2011-01-17 11:59:00,64.99000000000001,2011-01-01,2011-01-17 11:59:00,True
541282,17690,2011-01-17 12:31:00,895.5,2011-01-01,2010-12-01 16:15:00,False
541283,12820,2011-01-17 12:34:00,170.46,2011-01-01,2011-01-17 12:34:00,True
541285,13001,2011-01-17 12:45:00,805.45,2011-01-01,2011-01-17 12:45:00,True
541286,13982,2011-01-17 13:08:00,475.2,2011-01-01,2010-12-09 13:57:00,False
541287,14101,2011-01-17 13:09:00,751.5999999999999,2011-01-01,2011-01-17 13:09:00,True
541288,14525,2011-01-17 13:21:00,264.65,2011-01-01,2010-12-13 17:40:00,False
541289,14606,2011-01-17 13:23:00,208.32,2011-01-01,2010-12-01 16:57:00,False
541290,17288,2011-01-17 13:25:00,103.56,2011-01-01,2010-12-16 13:33:00,False
541291,14667,2011-01-17 13:25:00,305.81,2011-01-01,2010-12-06 13:13:00,False
541292,15596,2011-01-17 13:30:00,375.15,2011-01-01,2010-12-09 16:10:00,False
541293,15311,2011-01-17 13:39:00,394.57,2011-01-01,2010-12-01 09:41:00,False
541294,14898,2011-01-17 13:59:00,157.2,2011-01-01,2010-12-03 15:25:00,False
541302,13769,2011-01-17 14:18:00,304.02,2011-01-01,2010-12-07 13:28:00,False
541316,13209,2011-01-17 14:27:00,111.35,2011-01-01,2010-12-13 10:31:00,False
541357,14238,2011-01-17 14:40:00,146.85,2011-01-01,2011-01-17 14:40:00,True
541362,17730,2011-01-17 14:49:00,311.48,2011-01-01,2011-01-17 14:49:00,True
541370,18179,2011-01-17 14:51:00,287.1,2011-01-01,2011-01-07 14:22:00,False
541371,13983,2011-01-17 14:51:00,322.78,2011-01-01,2010-12-08 10:38:00,False
541391,13983,2011-01-17 15:05:00,7.800000000000001,2011-01-01,2010-12-08 10:38:00,False
541400,13929,2011-01-17 15:11:00,412.85,2011-01-01,2011-01-17 15:11:00,True
541405,12683,2011-01-17 15:17:00,732.14,2011-01-01,2010-12-09 10:37:00,False
541406,14657,2011-01-17 15:19:00,416.08,2011-01-01,2011-01-17 15:19:00,True
541407,13199,2011-01-17 15:31:00,152.64000000000001,2011-01-01,2010-12-08 10:51:00,False
541408,15738,2011-01-17 15:42:00,316.5,2011-01-01,2010-12-02 12:50:00,False
541409,13246,2011-01-17 15:50:00,347.03999999999996,2011-01-01,2011-01-13 13:36:00,False
541410,13089,2011-01-17 16:06:00,1207.13,2011-01-01,2010-12-05 10:27:00,False
541411,17961,2011-01-17 16:07:00,9.75,2011-01-01,2010-12-02 19:18:00,False
541413,13859,2011-01-17 16:14:00,201.16,2011-01-01,2011-01-17 16:14:00,True
541414,18212,2011-01-17 16:14:00,248.42,2011-01-01,2011-01-17 16:14:00,True
541417,16033,2011-01-17 16:23:00,262.96,2011-01-01,2010-12-05 10:36:00,False
541420,16670,2011-01-17 17:08:00,5.9,2011-01-01,2010-12-16 10:30:00,False
541425,15513,2011-01-18 08:43:00,79.2,2011-01-01,2010-12-01 11:22:00,False
541426,18233,2011-01-18 08:44:00,440.0,2011-01-01,2011-01-18 08:44:00,True
541427,17018,2011-01-18 08:46:00,405.0,2011-01-01,2011-01-18 08:46:00,True
541428,14242,2011-01-18 08:53:00,138.35,2011-01-01,2011-01-18 08:53:00,True
541429,14688,2011-01-18 09:44:00,302.22,2011-01-01,2010-12-01 09:37:00,False
541430,12356,2011-01-18 09:50:00,2271.62,2011-01-01,2011-01-18 09:50:00,True
541431,12346,2011-01-18 10:01:00,77183.6,2011-01-01,2011-01-18 10:01:00,True
541432,12748,2011-01-18 10:15:00,158.95,2011-01-01,2010-12-01 12:48:00,False
541434,14911,2011-01-18 10:22:00,465.58,2011-01-01,2010-12-01 14:05:00,False
541435,13898,2011-01-18 10:28:00,155.93,2011-01-01,2011-01-18 10:28:00,True
541436,15291,2011-01-18 10:41:00,315.0,2011-01-01,2010-12-01 09:32:00,False
541439,16948,2011-01-18 10:58:00,69.6,2011-01-01,2011-01-18 10:58:00,True
541473,17491,2011-01-18 11:30:00,305.52,2011-01-01,2010-12-07 12:18:00,False
541474,16997,2011-01-18 11:51:00,390.0,2011-01-01,2011-01-18 11:51:00,True
541479,16422,2011-01-18 11:54:00,707.88,2011-01-01,2010-12-05 15:35:00,False
541480,12527,2011-01-18 12:05:00,132.52,2011-01-01,2011-01-18 12:05:00,True
541481,14696,2011-01-18 12:09:00,293.63,2011-01-01,2010-12-01 15:37:00,False
541483,15395,2011-01-18 12:40:00,107.45,2011-01-01,2011-01-18 12:40:00,True
541484,16814,2011-01-18 12:46:00,193.09,2011-01-01,2010-12-05 11:45:00,False
541485,18118,2011-01-18 13:05:00,290.8,2011-01-01,2010-12-05 12:13:00,False
541486,18109,2011-01-18 13:15:00,129.51,2011-01-01,2010-12-05 10:58:00,False
541488,15061,2011-01-18 13:34:00,780.5,2011-01-01,2010-12-02 15:19:00,False
541489,15023,2011-01-18 13:38:00,577.3,2011-01-01,2010-12-05 13:49:00,False
541490,13984,2011-01-18 13:40:00,129.95,2011-01-01,2010-12-08 15:58:00,False
541491,12510,2011-01-18 14:04:00,681.05,2011-01-01,2011-01-18 14:04:00,True
541500,18041,2011-01-18 15:25:00,145.23,2011-01-01,2010-12-02 11:21:00,False
541504,14415,2011-01-18 15:37:00,235.6,2011-01-01,2010-12-14 13:31:00,False
541505,15939,2011-01-18 15:58:00,15.0,2011-01-01,2011-01-12 12:43:00,False
541509,13263,2011-01-18 16:31:00,141.66,2011-01-01,2011-01-18 16:31:00,True
541510,14428,2011-01-18 16:39:00,203.55,2011-01-01,2011-01-18 16:39:00,True
541511,17576,2011-01-18 16:45:00,128.82,2011-01-01,2010-12-09 16:57:00,False
541513,17576,2011-01-18 16:52:00,15.0,2011-01-01,2010-12-09 16:57:00,False
541517,12665,2011-01-19 08:34:00,63.0,2011-01-01,2011-01-19 08:34:00,True
541518,12451,2011-01-19 09:05:00,2919.5099999999998,2011-01-01,2011-01-19 09:05:00,True
541520,12422,2011-01-19 09:13:00,238.5,2011-01-01,2011-01-19 09:13:00,True
541521,15298,2011-01-19 09:45:00,169.74,2011-01-01,2010-12-08 13:55:00,False
541522,17419,2011-01-19 09:54:00,330.2,2011-01-01,2010-12-07 15:03:00,False
541523,17708,2011-01-19 10:09:00,110.6,2011-01-01,2011-01-19 10:09:00,True
541524,17091,2011-01-19 10:49:00,594.7,2011-01-01,2010-12-07 09:55:00,False
541525,14090,2011-01-19 10:51:00,76.32000000000001,2011-01-01,2011-01-19 10:51:00,True
541530,14769,2011-01-19 10:56:00,523.98,2011-01-01,2010-12-17 11:40:00,False
541552,15039,2011-01-19 11:15:00,740.39,2011-01-01,2010-12-06 11:26:00,False
541564,16904,2011-01-19 11:38:00,192.26,2011-01-01,2010-12-07 13:29:00,False
541565,14527,2011-01-19 11:48:00,172.15,2011-01-01,2010-12-05 13:17:00,False
541566,17722,2011-01-19 11:50:00,833.44,2011-01-01,2010-12-08 12:41:00,False
541567,12681,2011-01-19 11:51:00,752.75,2011-01-01,2010-12-07 10:08:00,False
541568,15606,2011-01-19 12:07:00,305.6,2011-01-01,2011-01-19 12:07:00,True
541569,13520,2011-01-19 12:14:00,685.12,2011-01-01,2010-12-03 10:36:00,False
541570,14646,2011-01-19 12:34:00,7722.04,2011-01-01,2010-12-20 10:09:00,False
541571,12841,2011-01-19 12:38:00,169.68,2011-01-01,2010-12-03 10:43:00,False
541574,12826,2011-01-19 12:52:00,212.72,2011-01-01,2010-12-09 15:21:00,False
541575,15311,2011-01-19 13:21:00,577.02,2011-01-01,2010-12-01 09:41:00,False
541576,17097,2011-01-19 13:32:00,112.92,2011-01-01,2010-12-09 14:55:00,False
541585,14180,2011-01-19 14:22:00,275.5,2011-01-01,2010-12-02 13:08:00,False
541587,17841,2011-01-19 14:39:00,202.93,2011-01-01,2010-12-01 14:41:00,False
541588,14307,2011-01-19 14:43:00,487.45000000000005,2011-01-01,2010-12-01 11:41:00,False
541590,13310,2011-01-19 14:50:00,410.18,2011-01-01,2011-01-19 14:50:00,True
541591,15831,2011-01-19 14:52:00,309.94,2011-01-01,2011-01-19 14:52:00,True
541593,17611,2011-01-19 15:20:00,321.4,2011-01-01,2010-12-13 13:52:00,False
541594,14916,2011-01-19 15:30:00,295.05,2011-01-01,2011-01-19 15:30:00,True
541595,14606,2011-01-19 16:08:00,116.06,2011-01-01,2010-12-01 16:57:00,False
541596,17602,2011-01-19 16:18:00,767.0500000000001,2011-01-01,2011-01-19 16:18:00,True
541597,14031,2011-01-19 16:19:00,456.27000000000004,2011-01-01,2010-12-02 16:34:00,False
541602,17231,2011-01-19 17:17:00,166.68,2011-01-01,2010-12-13 14:16:00,False
541604,14572,2011-01-19 17:23:00,335.63,2011-01-01,2011-01-19 17:23:00,True
541605,13502,2011-01-20 09:03:00,114.6,2011-01-01,2011-01-20 09:03:00,True
541606,14784,2011-01-20 09:25:00,114.68,2011-01-01,2011-01-20 09:25:00,True
541608,14646,2011-01-20 09:54:00,305.28000000000003,2011-01-01,2010-12-20 10:09:00,False
541609,15938,2011-01-20 10:11:00,74.9,2011-01-01,2011-01-20 10:11:00,True
541610,16029,2011-01-20 10:18:00,429.15,2011-01-01,2010-12-01 09:57:00,False
541611,16029,2011-01-20 10:18:00,528.48,2011-01-01,2010-12-01 09:57:00,False
541615,16395,2011-01-20 10:43:00,149.42000000000002,2011-01-01,2011-01-13 12:10:00,False
541631,12637,2011-01-20 10:47:00,1516.68,2011-01-01,2011-01-20 10:47:00,True
541648,17811,2011-01-20 11:15:00,337.7,2011-01-01,2011-01-10 10:58:00,False
541649,17418,2011-01-20 11:39:00,167.39000000000001,2011-01-01,2011-01-20 11:39:00,True
541655,14779,2011-01-20 12:04:00,262.55,2011-01-01,2011-01-20 12:04:00,True
541657,16321,2011-01-20 12:11:00,87.75,2011-01-01,2011-01-20 12:11:00,True
541658,15529,2011-01-20 12:16:00,249.43,2011-01-01,2010-12-08 12:24:00,False
541659,15262,2011-01-20 12:16:00,178.95000000000002,2011-01-01,2011-01-20 12:16:00,True
541660,17787,2011-01-20 12:20:00,529.91,2011-01-01,2010-12-03 13:43:00,False
541664,17862,2011-01-20 12:23:00,330.9,2011-01-01,2011-01-20 12:23:00,True
541669,17315,2011-01-20 12:29:00,331.76,2011-01-01,2010-12-17 12:24:00,False
541670,14911,2011-01-20 12:34:00,2756.84,2011-01-01,2010-12-01 14:05:00,False
541671,14735,2011-01-20 13:01:00,398.6,2011-01-01,2010-12-16 16:05:00,False
541672,14735,2011-01-20 13:02:00,135.0,2011-01-01,2010-12-16 16:05:00,False
541673,14735,2011-01-20 13:02:00,120.6,2011-01-01,2010-12-16 16:05:00,False
541675,12402,2011-01-20 13:49:00,225.6,2011-01-01,2011-01-20 13:49:00,True
541676,15379,2011-01-20 14:01:00,530.48,2011-01-01,2010-12-16 13:02:00,False
541677,12747,2011-01-20 14:01:00,303.03999999999996,2011-01-01,2010-12-05 15:38:00,False
541678,17771,2011-01-20 14:13:00,115.8,2011-01-01,2011-01-20 14:13:00,True
541679,15422,2011-01-20 14:17:00,55.5,2011-01-01,2011-01-20 14:17:00,True
541680,14062,2011-01-20 14:18:00,1652.27,2011-01-01,2010-12-10 15:56:00,False
541681,13008,2011-01-20 14:24:00,229.46999999999997,2011-01-01,2011-01-20 14:24:00,True
541682,14770,2011-01-20 15:00:00,278.6,2011-01-01,2011-01-20 15:00:00,True
541683,14085,2011-01-20 15:01:00,330.48,2011-01-01,2010-12-06 12:39:00,False
541684,15498,2011-01-20 15:22:00,1761.18,2011-01-01,2010-12-08 12:29:00,False
541686,16912,2011-01-20 15:42:00,377.3,2011-01-01,2011-01-20 15:42:00,True
541690,15422,2011-01-20 16:17:00,42.2,2011-01-01,2011-01-20 14:17:00,False
541698,14713,2011-01-20 19:16:00,222.24,2011-01-01,2010-12-09 18:58:00,False
541699,17744,2011-01-21 09:03:00,301.96,2011-01-01,2010-12-16 14:17:00,False
541700,15174,2011-01-21 09:06:00,135.75,2011-01-01,2011-01-21 09:06:00,True
541703,12594,2011-01-21 09:52:00,341.0,2011-01-01,2011-01-21 09:52:00,True
541706,18061,2011-01-21 10:35:00,304.02,2011-01-01,2010-12-08 13:03:00,False
541708,18223,2011-01-21 11:08:00,19.5,2011-01-01,2010-12-16 16:42:00,False
541709,17504,2011-01-21 11:09:00,441.15,2011-01-01,2011-01-21 11:09:00,True
541711,14646,2011-01-21 11:18:00,8060.3,2011-01-01,2010-12-20 10:09:00,False
541712,17890,2011-01-21 11:19:00,125.13,2011-01-01,2010-12-13 15:12:00,False
541732,16387,2011-01-21 11:34:00,94.36,2011-01-01,2011-01-21 11:34:00,True
541756,12664,2011-01-21 11:42:00,661.58,2011-01-01,2011-01-21 11:42:00,True
541782,13102,2011-01-21 11:50:00,8.5,2011-01-01,2010-12-09 13:38:00,False
541783,16618,2011-01-21 11:55:00,728.16,2011-01-01,2011-01-21 11:55:00,True
541784,17277,2011-01-21 12:37:00,717.02,2011-01-01,2011-01-21 12:37:00,True
541785,14779,2011-01-21 12:40:00,85.6,2011-01-01,2011-01-20 12:04:00,False
541788,13999,2011-01-21 13:05:00,307.6,2011-01-01,2010-12-13 11:23:00,False
541789,14088,2011-01-21 13:07:00,7544.91,2011-01-01,2011-01-21 13:07:00,True
541791,16928,2011-01-21 13:07:00,101.25,2011-01-01,2010-12-01 15:21:00,False
541792,17094,2011-01-21 13:09:00,302.0,2011-01-01,2011-01-21 13:09:00,True
541793,13969,2011-01-21 13:13:00,345.24,2011-01-01,2010-12-09 19:32:00,False
541794,17238,2011-01-21 13:21:00,138.55,2011-01-01,2010-12-03 15:05:00,False
541795,14692,2011-01-21 13:47:00,259.6,2011-01-01,2011-01-21 13:47:00,True
541796,14092,2011-01-21 13:55:00,318.5,2011-01-01,2010-12-16 15:47:00,False
541797,12970,2011-01-21 14:04:00,17.2,2011-01-01,2011-01-21 14:04:00,True
541798,15311,2011-01-21 14:17:00,387.87,2011-01-01,2010-12-01 09:41:00,False
541799,12970,2011-01-21 14:21:00,6.6,2011-01-01,2011-01-21 14:04:00,False
541800,15235,2011-01-21 14:38:00,169.75,2011-01-01,2010-12-01 17:22:00,False
541801,15235,2011-01-21 14:39:00,91.8,2011-01-01,2010-12-01 17:22:00,False
541808,16210,2011-01-21 14:51:00,10.0,2011-01-01,2010-12-01 12:27:00,False
541812,16839,2011-01-21 15:25:00,357.12,2011-01-01,2010-12-05 11:15:00,False
541813,18239,2011-01-21 15:36:00,424.32,2011-01-01,2010-12-02 17:48:00,False
541814,17306,2011-01-21 15:41:00,748.94,2011-01-01,2010-12-21 13:34:00,False
541815,18037,2011-01-21 15:45:00,8.25,2011-01-01,2010-12-12 16:20:00,False
541816,17799,2011-01-21 15:56:00,614.38,2011-01-01,2010-12-13 13:10:00,False
541832,17889,2011-01-21 17:14:00,101.85,2011-01-01,2011-01-21 17:14:00,True
541835,17243,2011-01-23 10:15:00,161.8,2011-01-01,2010-12-05 10:03:00,False
541836,15465,2011-01-23 10:29:00,394.04999999999995,2011-01-01,2010-12-05 10:12:00,False
541837,17714,2011-01-23 10:32:00,153.0,2011-01-01,2011-01-23 10:32:00,True
541838,12916,2011-01-23 10:43:00,847.85,2011-01-01,2011-01-23 10:43:00,True
541839,17769,2011-01-23 11:15:00,376.31,2011-01-01,2011-01-23 11:15:00,True
541840,15059,2011-01-23 11:48:00,2.95,2011-01-01,2011-01-09 11:54:00,False
541841,14450,2011-01-23 11:53:00,161.03,2011-01-01,2011-01-23 11:53:00,True
541842,16085,2011-01-23 12:07:00,181.35,2011-01-01,2011-01-23 12:07:00,True
541843,13659,2011-01-23 12:08:00,1045.4,2011-01-01,2011-01-23 12:08:00,True
541844,16931,2011-01-23 12:19:00,215.16000000000003,2011-01-01,2010-12-05 11:40:00,False
541845,15167,2011-01-23 12:41:00,163.0,2011-01-01,2011-01-23 12:41:00,True
541846,13050,2011-01-23 12:43:00,323.09000000000003,2011-01-01,2010-12-08 09:30:00,False
541847,15443,2011-01-23 13:25:00,437.71,2011-01-01,2011-01-23 13:25:00,True
541848,17611,2011-01-23 13:31:00,497.48,2011-01-01,2010-12-13 13:52:00,False
541849,13230,2011-01-23 13:33:00,155.64,2011-01-01,2010-12-09 19:28:00,False
541850,14224,2011-01-23 13:58:00,244.3,2011-01-01,2011-01-23 13:58:00,True
541851,17841,2011-01-23 14:20:00,105.34,2011-01-01,2010-12-01 14:41:00,False
541853,17858,2011-01-23 14:29:00,224.75,2011-01-01,2010-12-05 13:08:00,False
541854,18283,2011-01-23 14:58:00,106.55,2011-01-01,2011-01-06 14:14:00,False
541855,13742,2011-01-23 14:59:00,469.18,2011-01-01,2011-01-23 14:59:00,True
541856,17673,2011-01-23 15:16:00,402.41999999999996,2011-01-01,2011-01-23 15:16:00,True
541857,12727,2011-01-23 15:17:00,514.5,2011-01-01,2011-01-23 15:17:00,True
541858,16983,2011-01-23 15:34:00,195.26,2011-01-01,2010-12-05 12:34:00,False
541859,14606,2011-01-23 15:34:00,265.18,2011-01-01,2010-12-01 16:57:00,False
541860,13963,2011-01-23 15:45:00,115.67999999999999,2011-01-01,2010-12-07 09:21:00,False
541862,14068,2011-01-23 16:02:00,265.85,2011-01-01,2011-01-23 16:02:00,True
541864,13798,2011-01-23 16:17:00,2375.42,2011-01-01,2010-12-02 17:24:00,False
541865,13068,2011-01-24 08:20:00,165.0,2011-01-01,2011-01-24 08:20:00,True
541866,16477,2011-01-24 09:25:00,417.31,2011-01-01,2010-12-03 12:48:00,False
541867,14744,2011-01-24 09:28:00,163.5,2011-01-01,2010-12-08 10:21:00,False
541872,14796,2011-01-24 09:52:00,293.74,2011-01-01,2010-12-08 10:40:00,False
541873,14368,2011-01-24 09:52:00,155.0,2011-01-01,2011-01-24 09:52:00,True
541874,15497,2011-01-24 10:01:00,970.6,2011-01-01,2011-01-24 10:01:00,True
541875,16558,2011-01-24 10:01:00,301.28,2011-01-01,2010-12-08 12:01:00,False
541876,12951,2011-01-24 10:05:00,117.4,2011-01-01,2011-01-13 10:33:00,False
541877,12559,2011-01-24 10:12:00,486.11,2011-01-01,2011-01-24 10:12:00,True
541880,13819,2011-01-24 10:38:00,408.3,2011-01-01,2011-01-24 10:38:00,True
541881,14501,2011-01-24 10:43:00,66.93,2011-01-01,2011-01-24 10:43:00,True
541883,13408,2011-01-24 10:56:00,904.66,2011-01-01,2010-12-01 10:39:00,False
541884,14782,2011-01-24 11:12:00,200.10000000000002,2011-01-01,2011-01-24 11:12:00,True
541886,15039,2011-01-24 11:21:00,481.41,2011-01-01,2010-12-06 11:26:00,False
541903,15039,2011-01-24 11:31:00,91.80000000000001,2011-01-01,2010-12-06 11:26:00,False
